Year Added,Family,Genus,Species,Code,Data?,Tundra,Boreal,Temperate Forest,Prairie,Meadow,Grassland,Shrubland,Desert,Coastal,Montane,Floodplain,Wetland,Multiple,Specialized,Anthropogenic
2015,Andrenidae,Perdita,holoxantha,prholoxantha,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,hubbelli,prhubbelli,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,humilis,prhumilis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,hurdi,prhurdi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,idahoensis,pridahoensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,idonea,pridonea,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,ignota,prignota,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,imbellis,primbellis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,imberbis,primberbis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,impigra,primpigra,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,impressa,primpressa,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,impunctifrons,primpunctifrons,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,incana,princana,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,incompta,princompta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,indioensis,prindioensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,infelix,prinfelix,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,innotata,prinnotata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,inornata,prinornata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,insequens,prinsequens,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,interrupta,printerrupta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,interserta,printerserta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,inyoensis,prinyoensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,irregularis,prirregularis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,isocomae,prisocomae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,jonesi,prjonesi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,jucunda,prjucunda,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,kanabensis,prkanabensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,kiowi,prkiowi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,knowltoni,prknowltoni,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,koebelei,prkoebelei,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,krombeini,prkrombeini,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,labergei,prlabergei,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,labrata,prlabrata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,larreae,prlarreae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,lasiogastra,prlasiogastra,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,lateralis,prlateralis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,laticincta,prlaticincta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,latior,prlatior,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,layiae,prlayiae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,lenis,prlenis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,lepachidis,prlepachidis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,lepidosparti,prlepidosparti,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,leucogastra,prleucogastra,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,leucophylli,prleucophylli,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,leucosticta,prleucosticta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,leucostoma,prleucostoma,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,levigata,prlevigata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,lingualis,prlingualis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,linsleyi,prlinsleyi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,lucens,prlucens,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,luciae,prluciae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,lucidella,prlucidella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,luculenta,prluculenta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,lunulata,prlunulata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,luteiceps,prluteiceps,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,luteola,prluteola,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,lycii,prlycii,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,macneilli,prmacneilli,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,macrostoma,prmacrostoma,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,macswaini,prmacswaini,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,maculigera,prmaculigera,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,maculipes,prmaculipes,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,maculosa,prmaculosa,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,malacothricis,prmalacothricis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,mandibularis,prmandibularis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,marcialis,prmarcialis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,martini,prmartini,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,meconis,prmeconis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,media,prmedia,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,medialis,prmedialis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,melanchlora,prmelanchlora,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,melanderi,prmelanderi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,melanogastra,prmelanogastra,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,melanops,prmelanops,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,melanostoma,prmelanostoma,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,melanura,prmelanura,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,mentzeliae,prmentzeliae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,mentzeliarum,prmentzeliarum,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,mesillensis,prmesillensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,michelbacheri,prmichelbacheri,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,micheneri,prmicheneri,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,microsticta,prmicrosticta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,mimosae,prmimosae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,mimula,prmimula,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,minima,prminima,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,missionis,prmissionis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,mitchelli,prmitchelli,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,moabensis,prmoabensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,modestissima,prmodestissima,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,mohavensis,prmohavensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,moldenkei,prmoldenkei,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,montereyensis,prmontereyensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,mormonica,prmormonica,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,morula,prmorula,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,mucronata,prmucronata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,multiflorae,prmultiflorae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,munda,prmunda,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,munita,prmunita,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,namatophila,prnamatophila,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,nanula,prnanula,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,nasuta,prnasuta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,navarretiae,prnavarretiae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,nebrascensis,prnebrascensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,neffi,prneffi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,nevadensis,prnevadensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,nevadiana,prnevadiana,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,nigricornis,prnigricornis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,nigridia,prnigridia,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,nigroaenea,prnigroaenea,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,nigrocaerulea,prnigrocaerulea,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,nigrocincta,prnigrocincta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,nigroclypeata,prnigroclypeata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,nigroviridis,prnigroviridis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,nitens,prnitens,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,novaeangliae,prnovaeangliae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,nubila,prnubila,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,nuda,prnuda,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,numerata,prnumerata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,obliqua,probliqua,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,obliquenotata,probliquenotata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,obscurata,probscurata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,obscurella,probscurella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,obscuripennis,probscuripennis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,obtusa,probtusa,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,occidua,proccidua,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,occlusa,procclusa,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,octomaculata,proctomaculata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,omani,promani,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,optiva,proptiva,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,ordinata,prordinata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,oregonensis,proregonensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,oreophila,proreophila,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,ovaliceps,provaliceps,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,pachygnatha,prpachygnatha,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,pallida,prpallida,Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,pallidipes,prpallidipes,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,pallidiventris,prpallidiventris,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,panocheana,prpanocheana,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,paroselae,prparoselae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,parryellae,prparryellae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,paula,prpaula,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,pauliana,prpauliana,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,pauxilla,prpauxilla,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,pectidis,prpectidis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,pectoralis,prpectoralis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,peculiaris,prpeculiaris,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,pelargoides,prpelargoides,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,percincta,prpercincta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,perixantha,prperixantha,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,perlucens,prperlucens,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,perpallida,prperpallida,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,perplexa,prperplexa,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,perpulchra,prperpulchra,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,phymatae,prphymatae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,physalidis,prphysalidis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,picturata,prpicturata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,pilonotata,prpilonotata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,pinguis,prpinguis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,placens,prplacens,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,placida,prplacida,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,planifrons,prplanifrons,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,plucheae,prplucheae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,polita,prpolita,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,politissima,prpolitissima,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,polycarpae,prpolycarpae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,polygonellae,prpolygonellae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,polytropica,prpolytropica,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,pratensis,prpratensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,pratti,prpratti,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,primula,prprimula,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,prionopsidis,prprionopsidis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,propinqua,prpropinqua,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,prosopidis,prprosopidis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,proxima,prproxima,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,pulchella,prpulchella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,pulliventris,prpulliventris,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,pumila,prpumila,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,puncticeps,prpuncticeps,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,punctifera,prpunctifera,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,punctifrons,prpunctifrons,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,punctosignata,prpunctosignata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,punctulata,prpunctulata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,purpurascens,prpurpurascens,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,pusilla,prpusilla,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,pusillissima,prpusillissima,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,pygidialis,prpygidialis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,pyrifera,prpyrifera,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,quadraticeps,prquadracticeps,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,quadrisignata,prquadrisignata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,rectangulata,prrectangulata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,recticincta,prrecticincta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,rehni,prrehni,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,repens,prrepens,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,reperta,prreperta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,replicans,prreplicans,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,retusa,prretusa,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,rhodogastra,prrhodogastra,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,rhodura,prrhodura,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,rhois,prrhois,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,richardsi,prrichardsi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,rivalis,prrivalis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,robustula,prrobustula,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,rozeni,prrozeni,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,rudei,prrudei,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,salicis,prsalicis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,salviae,prsalviae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,sandhouseae,prsandhouseae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,santaclarensis,prsantaclarensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,schlingeri,prschlingeri,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,scitula,prscitula,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,scopata,prscopata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,scotti,prscotti,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,scutellaris,prscutellaris,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,sedulosa,prsedulosa,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,sejuncta,prsejuncta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,semicaerulea,prsemicaerulea,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,semicrocea,prsemicrocea,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,semilutea,prsemilutea,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,senecionis,prsenecionis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,separata,prseparata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,sexfasciata,prsexfasciata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,sexmaculata,prsexmaculata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,sexnotata,prsexnotata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,shinnersi,prshinnersi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,sidae,prsidae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,similis,prsimilis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,snellingi,prsnellingi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,snowii,prsnowii,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,socia,prsocia,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,solidaginis,prsolidaginis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,sonorensis,prsonorensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,speciosa,prspeciosa,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,sphaeralceae,prsphaeralceae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Andrenidae,Perdita,stabilis,prstabilis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,stathamae,prstathamae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,stenopyga,prstenopyga,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Andrenidae,Perdita,stephanomeriae,prstephanomeriae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
